ID,NOME,VALOR
1061,NOME 1061,1061000.55
1062,NOME 1062,1062000.55
1063,NOME 1063,1063000.55
1064,NOME 1064,1064000.55
1065,NOME 1065,1065000.55
1066,NOME 1066,1066000.55
1067,NOME 1067,1067000.55
1068,NOME 1068,1068000.55
1069,NOME 1069,1069000.55
1070,NOME 1070,1070000.55
1071,NOME 1071,1071000.55
1072,NOME 1072,1072000.55
1073,NOME 1073,1073000.55
1074,NOME 1074,1074000.55
1075,NOME 1075,1075000.55
1076,NOME 1076,1076000.55
1077,NOME 1077,1077000.55
1078,NOME 1078,1078000.55
1079,NOME 1079,1079000.55
1080,NOME 1080,1080000.55
1081,NOME 1081,1081000.55
1082,NOME 1082,1082000.55
1083,NOME 1083,1083000.55
1084,NOME 1084,1084000.55
1085,NOME 1085,1085000.55
1086,NOME 1086,1086000.55
1087,NOME 1087,1087000.55
1088,NOME 1088,1088000.55
1089,NOME 1089,1089000.55
1090,NOME 1090,1090000.55
1091,NOME 1091,1091000.55
1092,NOME 1092,1092000.55
1093,NOME 1093,1093000.55
1094,NOME 1094,1094000.55
1095,NOME 1095,1095000.55
1096,NOME 1096,1096000.55
1097,NOME 1097,1097000.55
1098,NOME 1098,1098000.55
1099,NOME 1099,1099000.55
1100,NOME 1100,1100000.55
1101,NOME 1101,1101000.55
1102,NOME 1102,1102000.55
1103,NOME 1103,1103000.55
1104,NOME 1104,1104000.55
1105,NOME 1105,1105000.55
1106,NOME 1106,1106000.55
1107,NOME 1107,1107000.55
1108,NOME 1108,1108000.55
1109,NOME 1109,1109000.55
1110,NOME 1110,1110000.55
1111,NOME 1111,1111000.55
1112,NOME 1112,1112000.55
1113,NOME 1113,1113000.55
1114,NOME 1114,1114000.55
1115,NOME 1115,1115000.55
1116,NOME 1116,1116000.55
1117,NOME 1117,1117000.55
1118,NOME 1118,1118000.55
1119,NOME 1119,1119000.55
1120,NOME 1120,1120000.55
1121,NOME 1121,1121000.55
1122,NOME 1122,1122000.55
1123,NOME 1123,1123000.55
1124,NOME 1124,1124000.55
1125,NOME 1125,1125000.55
1126,NOME 1126,1126000.55
1127,NOME 1127,1127000.55
1128,NOME 1128,1128000.55
1129,NOME 1129,1129000.55
1130,NOME 1130,1130000.55
1131,NOME 1131,1131000.55
1132,NOME 1132,1132000.55
1133,NOME 1133,1133000.55
1134,NOME 1134,1134000.55
1135,NOME 1135,1135000.55
1136,NOME 1136,1136000.55
1137,NOME 1137,1137000.55
1138,NOME 1138,1138000.55
1139,NOME 1139,1139000.55
1140,NOME 1140,1140000.55
1141,NOME 1141,1141000.55
1142,NOME 1142,1142000.55
1143,NOME 1143,1143000.55
1144,NOME 1144,1144000.55
1145,NOME 1145,1145000.55
1146,NOME 1146,1146000.55
1147,NOME 1147,1147000.55
1148,NOME 1148,1148000.55
1149,NOME 1149,1149000.55
1150,NOME 1150,1150000.55
1151,NOME 1151,1151000.55
1152,NOME 1152,1152000.55
1153,NOME 1153,1153000.55
1154,NOME 1154,1154000.55
1155,NOME 1155,1155000.55
1156,NOME 1156,1156000.55
1157,NOME 1157,1157000.55
1158,NOME 1158,1158000.55
1159,NOME 1159,1159000.55
1160,NOME 1160,1160000.55
1161,NOME 1161,1161000.55
1162,NOME 1162,1162000.55
1163,NOME 1163,1163000.55
1164,NOME 1164,1164000.55
1165,NOME 1165,1165000.55
1166,NOME 1166,1166000.55
1167,NOME 1167,1167000.55
1168,NOME 1168,1168000.55
1169,NOME 1169,1169000.55
1170,NOME 1170,1170000.55
1171,NOME 1171,1171000.55
1172,NOME 1172,1172000.55
1173,NOME 1173,1173000.55
1174,NOME 1174,1174000.55
1175,NOME 1175,1175000.55
1176,NOME 1176,1176000.55
1177,NOME 1177,1177000.55
1178,NOME 1178,1178000.55
1179,NOME 1179,1179000.55
1180,NOME 1180,1180000.55
1181,NOME 1181,1181000.55
1182,NOME 1182,1182000.55
1183,NOME 1183,1183000.55
1184,NOME 1184,1184000.55
1185,NOME 1185,1185000.55
1186,NOME 1186,1186000.55
1187,NOME 1187,1187000.55
1188,NOME 1188,1188000.55
1189,NOME 1189,1189000.55
1190,NOME 1190,1190000.55
1191,NOME 1191,1191000.55
1192,NOME 1192,1192000.55
1193,NOME 1193,1193000.55
1194,NOME 1194,1194000.55
1195,NOME 1195,1195000.55
1196,NOME 1196,1196000.55
1197,NOME 1197,1197000.55
1198,NOME 1198,1198000.55
1199,NOME 1199,1199000.55
1200,NOME 1200,1200000.55
1201,NOME 1201,1201000.55
1202,NOME 1202,1202000.55
1203,NOME 1203,1203000.55
1204,NOME 1204,1204000.55
1205,NOME 1205,1205000.55
1206,NOME 1206,1206000.55
1207,NOME 1207,1207000.55
1208,NOME 1208,1208000.55
1209,NOME 1209,1209000.55
1210,NOME 1210,1210000.55
1211,NOME 1211,1211000.55
1212,NOME 1212,1212000.55
1213,NOME 1213,1213000.55
1214,NOME 1214,1214000.55
1215,NOME 1215,1215000.55
1216,NOME 1216,1216000.55
1217,NOME 1217,1217000.55
1218,NOME 1218,1218000.55
1219,NOME 1219,1219000.55
1220,NOME 1220,1220000.55
1221,NOME 1221,1221000.55
1222,NOME 1222,1222000.55
1223,NOME 1223,1223000.55
1224,NOME 1224,1224000.55
1225,NOME 1225,1225000.55
1226,NOME 1226,1226000.55
1227,NOME 1227,1227000.55
1228,NOME 1228,1228000.55
1229,NOME 1229,1229000.55
1230,NOME 1230,1230000.55
1231,NOME 1231,1231000.55
1232,NOME 1232,1232000.55
1233,NOME 1233,1233000.55
1234,NOME 1234,1234000.55
1235,NOME 1235,1235000.55
1236,NOME 1236,1236000.55
1237,NOME 1237,1237000.55
1238,NOME 1238,1238000.55
1239,NOME 1239,1239000.55
1240,NOME 1240,1240000.55
1241,NOME 1241,1241000.55
1242,NOME 1242,1242000.55
1243,NOME 1243,1243000.55
1244,NOME 1244,1244000.55
1245,NOME 1245,1245000.55
1246,NOME 1246,1246000.55
1247,NOME 1247,1247000.55
1248,NOME 1248,1248000.55
1249,NOME 1249,1249000.55
1250,NOME 1250,1250000.55
1251,NOME 1251,1251000.55
1252,NOME 1252,1252000.55
1253,NOME 1253,1253000.55
1254,NOME 1254,1254000.55
1255,NOME 1255,1255000.55
1256,NOME 1256,1256000.55
1257,NOME 1257,1257000.55
1258,NOME 1258,1258000.55
1259,NOME 1259,1259000.55
1260,NOME 1260,1260000.55
1261,NOME 1261,1261000.55
1262,NOME 1262,1262000.55
1263,NOME 1263,1263000.55
1264,NOME 1264,1264000.55
1265,NOME 1265,1265000.55
1266,NOME 1266,1266000.55
1267,NOME 1267,1267000.55
1268,NOME 1268,1268000.55
1269,NOME 1269,1269000.55
1270,NOME 1270,1270000.55
1271,NOME 1271,1271000.55
1272,NOME 1272,1272000.55
1273,NOME 1273,1273000.55
1274,NOME 1274,1274000.55
1275,NOME 1275,1275000.55
1276,NOME 1276,1276000.55
1277,NOME 1277,1277000.55
1278,NOME 1278,1278000.55
1279,NOME 1279,1279000.55
1280,NOME 1280,1280000.55
1281,NOME 1281,1281000.55
1282,NOME 1282,1282000.55
1283,NOME 1283,1283000.55
1284,NOME 1284,1284000.55
1285,NOME 1285,1285000.55
1286,NOME 1286,1286000.55
1287,NOME 1287,1287000.55
1288,NOME 1288,1288000.55
1289,NOME 1289,1289000.55
1290,NOME 1290,1290000.55
1291,NOME 1291,1291000.55
1292,NOME 1292,1292000.55
1293,NOME 1293,1293000.55
1294,NOME 1294,1294000.55
1295,NOME 1295,1295000.55
1296,NOME 1296,1296000.55
1297,NOME 1297,1297000.55
1298,NOME 1298,1298000.55
1299,NOME 1299,1299000.55
1300,NOME 1300,1300000.55
1301,NOME 1301,1301000.55
1302,NOME 1302,1302000.55
1303,NOME 1303,1303000.55
1304,NOME 1304,1304000.55
1305,NOME 1305,1305000.55
1306,NOME 1306,1306000.55
1307,NOME 1307,1307000.55
1308,NOME 1308,1308000.55
1309,NOME 1309,1309000.55
1310,NOME 1310,1310000.55
1311,NOME 1311,1311000.55
1312,NOME 1312,1312000.55
1313,NOME 1313,1313000.55
1314,NOME 1314,1314000.55
1315,NOME 1315,1315000.55
1316,NOME 1316,1316000.55
1317,NOME 1317,1317000.55
1318,NOME 1318,1318000.55
1319,NOME 1319,1319000.55
1320,NOME 1320,1320000.55
1321,NOME 1321,1321000.55
1322,NOME 1322,1322000.55
1323,NOME 1323,1323000.55
1324,NOME 1324,1324000.55
1325,NOME 1325,1325000.55
1326,NOME 1326,1326000.55
1327,NOME 1327,1327000.55
1328,NOME 1328,1328000.55
1329,NOME 1329,1329000.55
1330,NOME 1330,1330000.55
1331,NOME 1331,1331000.55
1332,NOME 1332,1332000.55
1333,NOME 1333,1333000.55
1334,NOME 1334,1334000.55
1335,NOME 1335,1335000.55
1336,NOME 1336,1336000.55
1337,NOME 1337,1337000.55
1338,NOME 1338,1338000.55
1339,NOME 1339,1339000.55
1340,NOME 1340,1340000.55
1341,NOME 1341,1341000.55
1342,NOME 1342,1342000.55
1343,NOME 1343,1343000.55
1344,NOME 1344,1344000.55
1345,NOME 1345,1345000.55
1346,NOME 1346,1346000.55
1347,NOME 1347,1347000.55
1348,NOME 1348,1348000.55
1349,NOME 1349,1349000.55
1350,NOME 1350,1350000.55
1351,NOME 1351,1351000.55
1352,NOME 1352,1352000.55
1353,NOME 1353,1353000.55
1354,NOME 1354,1354000.55
1355,NOME 1355,1355000.55
1356,NOME 1356,1356000.55
1357,NOME 1357,1357000.55
1358,NOME 1358,1358000.55
1359,NOME 1359,1359000.55
1360,NOME 1360,1360000.55
1361,NOME 1361,1361000.55
1362,NOME 1362,1362000.55
1363,NOME 1363,1363000.55
1364,NOME 1364,1364000.55
1365,NOME 1365,1365000.55
1366,NOME 1366,1366000.55
1367,NOME 1367,1367000.55
1368,NOME 1368,1368000.55
1369,NOME 1369,1369000.55
1370,NOME 1370,1370000.55
1371,NOME 1371,1371000.55
1372,NOME 1372,1372000.55
1373,NOME 1373,1373000.55
1374,NOME 1374,1374000.55
1375,NOME 1375,1375000.55
1376,NOME 1376,1376000.55
1377,NOME 1377,1377000.55
1378,NOME 1378,1378000.55
1379,NOME 1379,1379000.55
1380,NOME 1380,1380000.55
1381,NOME 1381,1381000.55
1382,NOME 1382,1382000.55
1383,NOME 1383,1383000.55
1384,NOME 1384,1384000.55
1385,NOME 1385,1385000.55
1386,NOME 1386,1386000.55
1387,NOME 1387,1387000.55
1388,NOME 1388,1388000.55
1389,NOME 1389,1389000.55
1390,NOME 1390,1390000.55
1391,NOME 1391,1391000.55
1392,NOME 1392,1392000.55
1393,NOME 1393,1393000.55
1394,NOME 1394,1394000.55
1395,NOME 1395,1395000.55
1396,NOME 1396,1396000.55
1397,NOME 1397,1397000.55
1398,NOME 1398,1398000.55
1399,NOME 1399,1399000.55
1400,NOME 1400,1400000.55
1401,NOME 1401,1401000.55
1402,NOME 1402,1402000.55
1403,NOME 1403,1403000.55
1404,NOME 1404,1404000.55
1405,NOME 1405,1405000.55
1406,NOME 1406,1406000.55
1407,NOME 1407,1407000.55
1408,NOME 1408,1408000.55
1409,NOME 1409,1409000.55
1410,NOME 1410,1410000.55
1411,NOME 1411,1411000.55
1412,NOME 1412,1412000.55
1413,NOME 1413,1413000.55
1414,NOME 1414,1414000.55
1415,NOME 1415,1415000.55
1416,NOME 1416,1416000.55
1417,NOME 1417,1417000.55
1418,NOME 1418,1418000.55
1419,NOME 1419,1419000.55
1420,NOME 1420,1420000.55
1421,NOME 1421,1421000.55
1422,NOME 1422,1422000.55
1423,NOME 1423,1423000.55
1424,NOME 1424,1424000.55
1425,NOME 1425,1425000.55
1426,NOME 1426,1426000.55
1427,NOME 1427,1427000.55
1428,NOME 1428,1428000.55
1429,NOME 1429,1429000.55
1430,NOME 1430,1430000.55
1431,NOME 1431,1431000.55
1432,NOME 1432,1432000.55
1433,NOME 1433,1433000.55
1434,NOME 1434,1434000.55
1435,NOME 1435,1435000.55
1436,NOME 1436,1436000.55
1437,NOME 1437,1437000.55
1438,NOME 1438,1438000.55
1439,NOME 1439,1439000.55
1440,NOME 1440,1440000.55
1441,NOME 1441,1441000.55
1442,NOME 1442,1442000.55
1443,NOME 1443,1443000.55
1444,NOME 1444,1444000.55
1445,NOME 1445,1445000.55
1446,NOME 1446,1446000.55
1447,NOME 1447,1447000.55
1448,NOME 1448,1448000.55
1449,NOME 1449,1449000.55
1450,NOME 1450,1450000.55
1451,NOME 1451,1451000.55
1452,NOME 1452,1452000.55
1453,NOME 1453,1453000.55
1454,NOME 1454,1454000.55
1455,NOME 1455,1455000.55
1456,NOME 1456,1456000.55
1457,NOME 1457,1457000.55
1458,NOME 1458,1458000.55
1459,NOME 1459,1459000.55
1460,NOME 1460,1460000.55
1461,NOME 1461,1461000.55
1462,NOME 1462,1462000.55
1463,NOME 1463,1463000.55
1464,NOME 1464,1464000.55
1465,NOME 1465,1465000.55
1466,NOME 1466,1466000.55
1467,NOME 1467,1467000.55
1468,NOME 1468,1468000.55
1469,NOME 1469,1469000.55
1470,NOME 1470,1470000.55
1471,NOME 1471,1471000.55
1472,NOME 1472,1472000.55
1473,NOME 1473,1473000.55
1474,NOME 1474,1474000.55
1475,NOME 1475,1475000.55
1476,NOME 1476,1476000.55
1477,NOME 1477,1477000.55
1478,NOME 1478,1478000.55
1479,NOME 1479,1479000.55
1480,NOME 1480,1480000.55
1481,NOME 1481,1481000.55
1482,NOME 1482,1482000.55
1483,NOME 1483,1483000.55
1484,NOME 1484,1484000.55
1485,NOME 1485,1485000.55
1486,NOME 1486,1486000.55
1487,NOME 1487,1487000.55
1488,NOME 1488,1488000.55
1489,NOME 1489,1489000.55
1490,NOME 1490,1490000.55
1491,NOME 1491,1491000.55
1492,NOME 1492,1492000.55
1493,NOME 1493,1493000.55
1494,NOME 1494,1494000.55
1495,NOME 1495,1495000.55
1496,NOME 1496,1496000.55
1497,NOME 1497,1497000.55
1498,NOME 1498,1498000.55
1499,NOME 1499,1499000.55
1500,NOME 1500,1500000.55
1501,NOME 1501,1501000.55
1502,NOME 1502,1502000.55
1503,NOME 1503,1503000.55
1504,NOME 1504,1504000.55
1505,NOME 1505,1505000.55
1506,NOME 1506,1506000.55
1507,NOME 1507,1507000.55
1508,NOME 1508,1508000.55
1509,NOME 1509,1509000.55
1510,NOME 1510,1510000.55
1511,NOME 1511,1511000.55
1512,NOME 1512,1512000.55
1513,NOME 1513,1513000.55
1514,NOME 1514,1514000.55
1515,NOME 1515,1515000.55
1516,NOME 1516,1516000.55
1517,NOME 1517,1517000.55
1518,NOME 1518,1518000.55
1519,NOME 1519,1519000.55
1520,NOME 1520,1520000.55
1521,NOME 1521,1521000.55
1522,NOME 1522,1522000.55
1523,NOME 1523,1523000.55
1524,NOME 1524,1524000.55
1525,NOME 1525,1525000.55
1526,NOME 1526,1526000.55
1527,NOME 1527,1527000.55
1528,NOME 1528,1528000.55
1529,NOME 1529,1529000.55
1530,NOME 1530,1530000.55
1531,NOME 1531,1531000.55
1532,NOME 1532,1532000.55
1533,NOME 1533,1533000.55
1534,NOME 1534,1534000.55
1535,NOME 1535,1535000.55
1536,NOME 1536,1536000.55
1537,NOME 1537,1537000.55
1538,NOME 1538,1538000.55
1539,NOME 1539,1539000.55
1540,NOME 1540,1540000.55
1541,NOME 1541,1541000.55
1542,NOME 1542,1542000.55
1543,NOME 1543,1543000.55
1544,NOME 1544,1544000.55
1545,NOME 1545,1545000.55
1546,NOME 1546,1546000.55
1547,NOME 1547,1547000.55
1548,NOME 1548,1548000.55
1549,NOME 1549,1549000.55
1550,NOME 1550,1550000.55
1551,NOME 1551,1551000.55
1552,NOME 1552,1552000.55
1553,NOME 1553,1553000.55
1554,NOME 1554,1554000.55
1555,NOME 1555,1555000.55
1556,NOME 1556,1556000.55
1557,NOME 1557,1557000.55
1558,NOME 1558,1558000.55
1559,NOME 1559,1559000.55
1560,NOME 1560,1560000.55
1561,NOME 1561,1561000.55
1562,NOME 1562,1562000.55
1563,NOME 1563,1563000.55
1564,NOME 1564,1564000.55
1565,NOME 1565,1565000.55
1566,NOME 1566,1566000.55
1567,NOME 1567,1567000.55
1568,NOME 1568,1568000.55
1569,NOME 1569,1569000.55
1570,NOME 1570,1570000.55
1571,NOME 1571,1571000.55
1572,NOME 1572,1572000.55
1573,NOME 1573,1573000.55
1574,NOME 1574,1574000.55
1575,NOME 1575,1575000.55
1576,NOME 1576,1576000.55
1577,NOME 1577,1577000.55
1578,NOME 1578,1578000.55
1579,NOME 1579,1579000.55
1580,NOME 1580,1580000.55
1581,NOME 1581,1581000.55
1582,NOME 1582,1582000.55
1583,NOME 1583,1583000.55
1584,NOME 1584,1584000.55
1585,NOME 1585,1585000.55
1586,NOME 1586,1586000.55
1587,NOME 1587,1587000.55
1588,NOME 1588,1588000.55
1589,NOME 1589,1589000.55
1590,NOME 1590,1590000.55
1591,NOME 1591,1591000.55
1592,NOME 1592,1592000.55
1593,NOME 1593,1593000.55
1594,NOME 1594,1594000.55
1595,NOME 1595,1595000.55
1596,NOME 1596,1596000.55
1597,NOME 1597,1597000.55
1598,NOME 1598,1598000.55
1599,NOME 1599,1599000.55
1600,NOME 1600,1600000.55
1601,NOME 1601,1601000.55
1602,NOME 1602,1602000.55
1603,NOME 1603,1603000.55
1604,NOME 1604,1604000.55
1605,NOME 1605,1605000.55
1606,NOME 1606,1606000.55
1607,NOME 1607,1607000.55
1608,NOME 1608,1608000.55
1609,NOME 1609,1609000.55
1610,NOME 1610,1610000.55
1611,NOME 1611,1611000.55
1612,NOME 1612,1612000.55
1613,NOME 1613,1613000.55
1614,NOME 1614,1614000.55
1615,NOME 1615,1615000.55
1616,NOME 1616,1616000.55
1617,NOME 1617,1617000.55
1618,NOME 1618,1618000.55
1619,NOME 1619,1619000.55
1620,NOME 1620,1620000.55
1621,NOME 1621,1621000.55
1622,NOME 1622,1622000.55
1623,NOME 1623,1623000.55
1624,NOME 1624,1624000.55
1625,NOME 1625,1625000.55
1626,NOME 1626,1626000.55
1627,NOME 1627,1627000.55
1628,NOME 1628,1628000.55
1629,NOME 1629,1629000.55
1630,NOME 1630,1630000.55
1631,NOME 1631,1631000.55
1632,NOME 1632,1632000.55
1633,NOME 1633,1633000.55
1634,NOME 1634,1634000.55
1635,NOME 1635,1635000.55
1636,NOME 1636,1636000.55
1637,NOME 1637,1637000.55
1638,NOME 1638,1638000.55
1639,NOME 1639,1639000.55
1640,NOME 1640,1640000.55
1641,NOME 1641,1641000.55
1642,NOME 1642,1642000.55
1643,NOME 1643,1643000.55
1644,NOME 1644,1644000.55
1645,NOME 1645,1645000.55
1646,NOME 1646,1646000.55
1647,NOME 1647,1647000.55
1648,NOME 1648,1648000.55
1649,NOME 1649,1649000.55
1650,NOME 1650,1650000.55
1651,NOME 1651,1651000.55
1652,NOME 1652,1652000.55
1653,NOME 1653,1653000.55
1654,NOME 1654,1654000.55
1655,NOME 1655,1655000.55
1656,NOME 1656,1656000.55
1657,NOME 1657,1657000.55
1658,NOME 1658,1658000.55
1659,NOME 1659,1659000.55
1660,NOME 1660,1660000.55
1661,NOME 1661,1661000.55
1662,NOME 1662,1662000.55
1663,NOME 1663,1663000.55
1664,NOME 1664,1664000.55
1665,NOME 1665,1665000.55
1666,NOME 1666,1666000.55
1667,NOME 1667,1667000.55
1668,NOME 1668,1668000.55
1669,NOME 1669,1669000.55
1670,NOME 1670,1670000.55
1671,NOME 1671,1671000.55
1672,NOME 1672,1672000.55
1673,NOME 1673,1673000.55
1674,NOME 1674,1674000.55
1675,NOME 1675,1675000.55
1676,NOME 1676,1676000.55
1677,NOME 1677,1677000.55
1678,NOME 1678,1678000.55
1679,NOME 1679,1679000.55
1680,NOME 1680,1680000.55
1681,NOME 1681,1681000.55
1682,NOME 1682,1682000.55
1683,NOME 1683,1683000.55
1684,NOME 1684,1684000.55
1685,NOME 1685,1685000.55
1686,NOME 1686,1686000.55
1687,NOME 1687,1687000.55
1688,NOME 1688,1688000.55
1689,NOME 1689,1689000.55
1690,NOME 1690,1690000.55
1691,NOME 1691,1691000.55
1692,NOME 1692,1692000.55
1693,NOME 1693,1693000.55
1694,NOME 1694,1694000.55
1695,NOME 1695,1695000.55
1696,NOME 1696,1696000.55
1697,NOME 1697,1697000.55
1698,NOME 1698,1698000.55
1699,NOME 1699,1699000.55
1700,NOME 1700,1700000.55
1701,NOME 1701,1701000.55
1702,NOME 1702,1702000.55
1703,NOME 1703,1703000.55
1704,NOME 1704,1704000.55
1705,NOME 1705,1705000.55
1706,NOME 1706,1706000.55
1707,NOME 1707,1707000.55
1708,NOME 1708,1708000.55
1709,NOME 1709,1709000.55
1710,NOME 1710,1710000.55
1711,NOME 1711,1711000.55
1712,NOME 1712,1712000.55
1713,NOME 1713,1713000.55
1714,NOME 1714,1714000.55
1715,NOME 1715,1715000.55
1716,NOME 1716,1716000.55
1717,NOME 1717,1717000.55
1718,NOME 1718,1718000.55
1719,NOME 1719,1719000.55
1720,NOME 1720,1720000.55
1721,NOME 1721,1721000.55
1722,NOME 1722,1722000.55
1723,NOME 1723,1723000.55
1724,NOME 1724,1724000.55
1725,NOME 1725,1725000.55
1726,NOME 1726,1726000.55
1727,NOME 1727,1727000.55
1728,NOME 1728,1728000.55
1729,NOME 1729,1729000.55
1730,NOME 1730,1730000.55
1731,NOME 1731,1731000.55
1732,NOME 1732,1732000.55
1733,NOME 1733,1733000.55
1734,NOME 1734,1734000.55
1735,NOME 1735,1735000.55
1736,NOME 1736,1736000.55
1737,NOME 1737,1737000.55
1738,NOME 1738,1738000.55
1739,NOME 1739,1739000.55
1740,NOME 1740,1740000.55
1741,NOME 1741,1741000.55
1742,NOME 1742,1742000.55
1743,NOME 1743,1743000.55
1744,NOME 1744,1744000.55
1745,NOME 1745,1745000.55
1746,NOME 1746,1746000.55
1747,NOME 1747,1747000.55
1748,NOME 1748,1748000.55
1749,NOME 1749,1749000.55
1750,NOME 1750,1750000.55
1751,NOME 1751,1751000.55
1752,NOME 1752,1752000.55
1753,NOME 1753,1753000.55
1754,NOME 1754,1754000.55
1755,NOME 1755,1755000.55
1756,NOME 1756,1756000.55
1757,NOME 1757,1757000.55
1758,NOME 1758,1758000.55
1759,NOME 1759,1759000.55
1760,NOME 1760,1760000.55
1761,NOME 1761,1761000.55
1762,NOME 1762,1762000.55
1763,NOME 1763,1763000.55
1764,NOME 1764,1764000.55
1765,NOME 1765,1765000.55
1766,NOME 1766,1766000.55
1767,NOME 1767,1767000.55
1768,NOME 1768,1768000.55
1769,NOME 1769,1769000.55
1770,NOME 1770,1770000.55
1771,NOME 1771,1771000.55
1772,NOME 1772,1772000.55
1773,NOME 1773,1773000.55
1774,NOME 1774,1774000.55
1775,NOME 1775,1775000.55
1776,NOME 1776,1776000.55
1777,NOME 1777,1777000.55
1778,NOME 1778,1778000.55
1779,NOME 1779,1779000.55
1780,NOME 1780,1780000.55
1781,NOME 1781,1781000.55
1782,NOME 1782,1782000.55
1783,NOME 1783,1783000.55
1784,NOME 1784,1784000.55
1785,NOME 1785,1785000.55
1786,NOME 1786,1786000.55
1787,NOME 1787,1787000.55
1788,NOME 1788,1788000.55
1789,NOME 1789,1789000.55
1790,NOME 1790,1790000.55
